"Name","Link"
"Ayane Kamizuru","https://www.animecharactersdatabase.com/characters.php?id=3216"
"Amelia","https://www.animecharactersdatabase.com/characters.php?id=3461"
"Tiko (female form)","https://www.animecharactersdatabase.com/characters.php?id=51841"
"Maaya Sasanuma","https://www.animecharactersdatabase.com/characters.php?id=3695"
"Cath Ronary","https://www.animecharactersdatabase.com/characters.php?id=64631"
"Creole","https://www.animecharactersdatabase.com/characters.php?id=3933"
"Miyuki Sone","https://www.animecharactersdatabase.com/characters.php?id=62875"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Emi Ichikawa","https://www.animecharactersdatabase.com/characters.php?id=29477"
"Eriko Hikami","https://www.animecharactersdatabase.com/characters.php?id=4636"
"Kasumi Senoo","https://www.animecharactersdatabase.com/characters.php?id=63272"
"Exlicia","https://www.animecharactersdatabase.com/characters.php?id=4881"
"Wakana","https://www.animecharactersdatabase.com/characters.php?id=67476"
"Karen Sonomiya","https://www.animecharactersdatabase.com/characters.php?id=5417"
"Kiko Kayanuma","https://www.animecharactersdatabase.com/characters.php?id=18076"
"Mimic","https://www.animecharactersdatabase.com/characters.php?id=71462"
"Tsubaki Ogawa","https://www.animecharactersdatabase.com/characters.php?id=6013"
"Momiji Kagariya","https://www.animecharactersdatabase.com/characters.php?id=65611"
"Kikue Tamano","https://www.animecharactersdatabase.com/characters.php?id=6686"
"Rinka Kamiki","https://www.animecharactersdatabase.com/characters.php?id=81957"
"Oryou Hibotan","https://www.animecharactersdatabase.com/characters.php?id=7142"
"Saho Shimatani","https://www.animecharactersdatabase.com/characters.php?id=67341"
"Seri Shinose","https://www.animecharactersdatabase.com/characters.php?id=7414"
"Minako Harumi","https://www.animecharactersdatabase.com/characters.php?id=7658"
"Karen Inubushi","https://www.animecharactersdatabase.com/characters.php?id=68737"
"Isumi Saginomiya","https://www.animecharactersdatabase.com/characters.php?id=7959"
"Yumi Hijikata","https://www.animecharactersdatabase.com/characters.php?id=69490"
"Ayano Mikuni","https://www.animecharactersdatabase.com/characters.php?id=8112"
"Miku Maekawa","https://www.animecharactersdatabase.com/characters.php?id=70334"
"Yogi","https://www.animecharactersdatabase.com/characters.php?id=8848"
"Akitsu Maru","https://www.animecharactersdatabase.com/characters.php?id=71121"
"Black Nurse Kaori","https://www.animecharactersdatabase.com/characters.php?id=9056"
"Natsuki Akisaka","https://www.animecharactersdatabase.com/characters.php?id=70557"
"Misha Flott","https://www.animecharactersdatabase.com/characters.php?id=92808"
"Tsumugi Shima","https://www.animecharactersdatabase.com/characters.php?id=9647"
"Vivian","https://www.animecharactersdatabase.com/characters.php?id=72417"
"Hijiri Kusakabe","https://www.animecharactersdatabase.com/characters.php?id=72020"
"Cassandra Jill War...","https://www.animecharactersdatabase.com/characters.php?id=10200"
"Ms. Sadie","https://www.animecharactersdatabase.com/characters.php?id=47740"
"Lyfia","https://www.animecharactersdatabase.com/characters.php?id=75244"
"Mordred","https://www.animecharactersdatabase.com/characters.php?id=76015"
"Momo Hakuhou","https://www.animecharactersdatabase.com/characters.php?id=11456"
"Sheera","https://www.animecharactersdatabase.com/characters.php?id=11822"
"Ren Tsubaki","https://www.animecharactersdatabase.com/characters.php?id=3494"
"Emile Crossford","https://www.animecharactersdatabase.com/characters.php?id=76228"
"Lua Klein","https://www.animecharactersdatabase.com/characters.php?id=42741"
"Mahiru Seguchi","https://www.animecharactersdatabase.com/characters.php?id=76436"
"Marimo Hatanaka","https://www.animecharactersdatabase.com/characters.php?id=25299"
"Honoka Shirahama","https://www.animecharactersdatabase.com/characters.php?id=20345"
"Shizuna Minamoto","https://www.animecharactersdatabase.com/characters.php?id=25596"
"Enju","https://www.animecharactersdatabase.com/characters.php?id=13770"
"Yumi Sajima","https://www.animecharactersdatabase.com/characters.php?id=78651"
"Sanae Sagara","https://www.animecharactersdatabase.com/characters.php?id=14084"
"Sassa Kurasaki","https://www.animecharactersdatabase.com/characters.php?id=79675"
"Ara (Celestial Fox)","https://www.animecharactersdatabase.com/characters.php?id=88472"
"Konoha Toudou","https://www.animecharactersdatabase.com/characters.php?id=14512"
"Momoko Maezono","https://www.animecharactersdatabase.com/characters.php?id=80109"
"Sion Eltnam Sokaris","https://www.animecharactersdatabase.com/characters.php?id=105753"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Mariko Hayakawa","https://www.animecharactersdatabase.com/characters.php?id=16476"
"Haruko","https://www.animecharactersdatabase.com/characters.php?id=16752"
"Antarcticite","https://www.animecharactersdatabase.com/characters.php?id=85601"
"Shion Miyano","https://www.animecharactersdatabase.com/characters.php?id=17963"
"Kira","https://www.animecharactersdatabase.com/characters.php?id=87545"
"Meiling","https://www.animecharactersdatabase.com/characters.php?id=18704"
"Francine Yamabuki","https://www.animecharactersdatabase.com/characters.php?id=19186"
"Chloe","https://www.animecharactersdatabase.com/characters.php?id=84244"
"Honami Kasukabe","https://www.animecharactersdatabase.com/characters.php?id=19477"
"Akane Hiyama","https://www.animecharactersdatabase.com/characters.php?id=19907"
"Gisele Olympiada","https://www.animecharactersdatabase.com/characters.php?id=20177"
"Alice","https://www.animecharactersdatabase.com/characters.php?id=20671"
"Rie Mihama","https://www.animecharactersdatabase.com/characters.php?id=85339"
"Mizuki Aridooshi","https://www.animecharactersdatabase.com/characters.php?id=21053"
"Rie Kirisaki","https://www.animecharactersdatabase.com/characters.php?id=21786"
"Yui Nagishiro","https://www.animecharactersdatabase.com/characters.php?id=22009"
"Kiyomi Noda","https://www.animecharactersdatabase.com/characters.php?id=33536"
"OBR","https://www.animecharactersdatabase.com/characters.php?id=91363"
"Kiruko Otonashi","https://www.animecharactersdatabase.com/characters.php?id=88012"
"Teru Takamagahara","https://www.animecharactersdatabase.com/characters.php?id=23581"
"Elin","https://www.animecharactersdatabase.com/characters.php?id=89175"
"Zendou","https://www.animecharactersdatabase.com/characters.php?id=27093"
"Alfredo Oriani","https://www.animecharactersdatabase.com/characters.php?id=124023"
"Murasaki","https://www.animecharactersdatabase.com/characters.php?id=91085"
"Mea/ Meah","https://www.animecharactersdatabase.com/characters.php?id=15135"
"Eri Kumagai","https://www.animecharactersdatabase.com/characters.php?id=107044"
"Maya Orihara","https://www.animecharactersdatabase.com/characters.php?id=15817"
"Hasshaku-san","https://www.animecharactersdatabase.com/characters.php?id=105030"
"Erika","https://www.animecharactersdatabase.com/characters.php?id=92253"
"Rana","https://www.animecharactersdatabase.com/characters.php?id=70388"
"Eastern Spot-Bille...","https://www.animecharactersdatabase.com/characters.php?id=93128"
"Haruno Sakai","https://www.animecharactersdatabase.com/characters.php?id=16876"
"Yaobikuni","https://www.animecharactersdatabase.com/characters.php?id=94517"
"Najayra Issa Shadli","https://www.animecharactersdatabase.com/characters.php?id=50176"
"Sakiko Okudaira","https://www.animecharactersdatabase.com/characters.php?id=36738"
"Mao","https://www.animecharactersdatabase.com/characters.php?id=93880"
"Blair Dame","https://www.animecharactersdatabase.com/characters.php?id=77616"
"Tia","https://www.animecharactersdatabase.com/characters.php?id=33313"
"Fatora Venus","https://www.animecharactersdatabase.com/characters.php?id=28832"
"Azusa Aoi","https://www.animecharactersdatabase.com/characters.php?id=18744"
"Chinatsu Izumi","https://www.animecharactersdatabase.com/characters.php?id=95044"
"Hachiko","https://www.animecharactersdatabase.com/characters.php?id=95327"
"Sekka Yagi","https://www.animecharactersdatabase.com/characters.php?id=95594"
"Mao Nanjou","https://www.animecharactersdatabase.com/characters.php?id=95772"
"Sharon Rainsworth","https://www.animecharactersdatabase.com/characters.php?id=21943"
"Kurumi Imari","https://www.animecharactersdatabase.com/characters.php?id=96080"
"Erica Simmons","https://www.animecharactersdatabase.com/characters.php?id=64418"
"Ohtsuka-san","https://www.animecharactersdatabase.com/characters.php?id=24457"
"Kalua","https://www.animecharactersdatabase.com/characters.php?id=97097"
"Nobara Kusanagi","https://www.animecharactersdatabase.com/characters.php?id=18672"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Himari Amano","https://www.animecharactersdatabase.com/characters.php?id=97755"
"Court Pâtissiere B","https://www.animecharactersdatabase.com/characters.php?id=41802"
"Mei Hatagami","https://www.animecharactersdatabase.com/characters.php?id=98029"
"Miki Sakakibara","https://www.animecharactersdatabase.com/characters.php?id=46435"
"Bar Girl","https://www.animecharactersdatabase.com/characters.php?id=99347"
"Uzuki Kinoshita","https://www.animecharactersdatabase.com/characters.php?id=98589"
"Natsuki Kazama","https://www.animecharactersdatabase.com/characters.php?id=99044"
"Inarba","https://www.animecharactersdatabase.com/characters.php?id=33003"
"Natsumi Sakuraue","https://www.animecharactersdatabase.com/characters.php?id=100095"
"Mina","https://www.animecharactersdatabase.com/characters.php?id=51479"
"Mio Yorimoto","https://www.animecharactersdatabase.com/characters.php?id=23937"
"Natsume Oki","https://www.animecharactersdatabase.com/characters.php?id=102106"
"Sawara Harumi","https://www.animecharactersdatabase.com/characters.php?id=102815"
"Marion Curie","https://www.animecharactersdatabase.com/characters.php?id=24888"
"Orlha","https://www.animecharactersdatabase.com/characters.php?id=35212"
"Teppougiri Kanemitsu","https://www.animecharactersdatabase.com/characters.php?id=103772"
"Kenkyou","https://www.animecharactersdatabase.com/characters.php?id=60127"
"Kyoko Ogiwara","https://www.animecharactersdatabase.com/characters.php?id=26663"
"Nonoka Inokuma","https://www.animecharactersdatabase.com/characters.php?id=105189"
"Paladin","https://www.animecharactersdatabase.com/characters.php?id=27807"
"Elmia Stieber","https://www.animecharactersdatabase.com/characters.php?id=105425"
"Senou","https://www.animecharactersdatabase.com/characters.php?id=27280"
"Sachi Miyamasu","https://www.animecharactersdatabase.com/characters.php?id=105695"
"Risa Umino","https://www.animecharactersdatabase.com/characters.php?id=105953"
"Lonely Heart","https://www.animecharactersdatabase.com/characters.php?id=27849"
"Pople","https://www.animecharactersdatabase.com/characters.php?id=28118"
"Centaur","https://www.animecharactersdatabase.com/characters.php?id=106701"
"Ranju","https://www.animecharactersdatabase.com/characters.php?id=70591"
"Mikazuki Shirono","https://www.animecharactersdatabase.com/characters.php?id=29114"
"Kanon Hayama","https://www.animecharactersdatabase.com/characters.php?id=29558"
"Primrose","https://www.animecharactersdatabase.com/characters.php?id=29837"
"Pinocchia","https://www.animecharactersdatabase.com/characters.php?id=111763"
"Amber","https://www.animecharactersdatabase.com/characters.php?id=108270"
"Shiho","https://www.animecharactersdatabase.com/characters.php?id=108383"
"Kyouko Mikumo","https://www.animecharactersdatabase.com/characters.php?id=30561"
"Mito Amari","https://www.animecharactersdatabase.com/characters.php?id=108840"
"Rei Andou","https://www.animecharactersdatabase.com/characters.php?id=32052"
"Mirei Akizuki","https://www.animecharactersdatabase.com/characters.php?id=32277"
